 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12661743;"Josefina";"";"1";"0";"";"";"2025-02-28 00:00:00.0";"2025-02-28 23:59:00.0";"18:00";"Oriol Pamies y Natalia Zamora presentan Josefina. Josefina es un puchero alicantino a fuego lento, es más maja que la mar salá y está loca de atar y de remate hablando sola con una voz que le persigue, su Miguel. Una oportunidad de conocer a uno de esos personajes que nunca fueron protagonistas y guardan sus recuerdos en cajitas de galletas. Josefina es una reflexión sobre la memoria histórica de España y un diálogo entre pasado y presente en nuestra cultura.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bba7f84b5394910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Sociocultural Alberto Sánchez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bae970dbb1fc610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Alberto Sánchez (Puente de Vallecas)";"1";"CALLE";"RISCO DE PELOCHE";"14";"PUENTE DE VALLECAS";"NUMANCIA";"28038";"444360";"4471652";"40.393619022093546";"-3.6556016835101834";"/contenido/actividades/DanzaBaile";""
12669694;"Joyas de la opereta";"";"1";"0";"";"";"2025-02-13 00:00:00.0";"2025-02-13 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=05f463c039ca4910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1474daf949130610VgnVCM1000001d4a900aRCRD";"FUNDACIÓN FRAN DAUREL";"0";"CALLE";"FUENTE DEL REY";"11";"MONCLOA-ARAVACA";"ARAVACA";"28023";"434663";"4478596";"40.455461881519724";"-3.7705718336913936";"";""
12645221;"Julieta pero no mucho";"";"1";"0";"";"";"2025-02-01 00:00:00.0";"2025-02-01 23:59:00.0";"19:00";"Compañía. Moral Producciones  Sinopsis: Guillermo, un dramaturgo de obras clásicas, aunque fracasado a la hora de venderlas, recibe el encargo de una creación para un público del siglo XXI. Ante su dificultad para escribir en un lenguaje moderno, intenta indagar en su propio imaginario y acaba invocando a una Julieta mucho más contemporánea. Tanto es así, que su personaje se encarna en una joven que aparece haciéndose llamar 'La Juliet'. ¿Es necesario adaptar los clásicos para que las nuevas generaciones lo entiendan?  Duración: 70 min.  Edad: a partir de 10 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d90f54b6aa464910VgnVCM1000001d4a900aRCRD";"Actividades en el Teatro Municipal Villa de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bf62d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD";"Teatro Municipal de Vallecas";"1";"CALLE";"PASO DE VILLAMANRIQUE";"3";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447122";"4469857";"40.37762362093048";"-3.6229095774784765";"/contenido/actividades/TeatroPerformance";""
12597660;"Kafig Companie - Mourad Merzouki";"Desde 36 euros. A la venta a partir del 1 de diciembre a las 11 horas";"0";"1";"X,J,V,S";"";"2025-03-26 00:00:00.0";"2025-03-29 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d7c52df5d253910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12670030;"Karina Azizova y Graham Jackson";"";"1";"0";"";"";"2025-02-15 00:00:00.0";"2025-02-15 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=029663c039ca4910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66615b2575814810VgnVCM1000001d4a900aRCRD";"Auditorio Joaquín Rosado (Moncloa-Aravaca)";"1,6";"CALLE";"SANTA POLA";"22";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28008";"437516";"4475994";"40.432243310641894";"-3.7366613378902462";"";"/usuario/Familias"
12669609;"Karina Azizova y Vadim Gladkov";"";"1";"0";"";"";"2025-02-01 00:00:00.0";"2025-02-01 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b55e63c039ca4910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66615b2575814810VgnVCM1000001d4a900aRCRD";"Auditorio Joaquín Rosado (Moncloa-Aravaca)";"1,6";"CALLE";"SANTA POLA";"22";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28008";"437516";"4475994";"40.432243310641894";"-3.7366613378902462";"";"/usuario/Familias"
12653628;"Kaza-Hana";"";"0";"0";"";"";"2025-02-21 00:00:00.0";"2025-02-21 23:59:00.0";"20:00";"Yuriko decide ir a visitar a su hija, a quien dejó años atrás en su pueblo natal en Hokkaido cuando se mudó a Tokio. Sawaki, un joven funcionario, está bajo arresto domiciliario tras robar en una tienda de conveniencia mientras estaba borracho, pese a lo que decide acompañar a Yuriko en un viaje tras el cual ninguno de los dos espera tener dónde volver. Shinji Sômai, en la que sería su última película, juega con nuestras expectativas sobre estos jóvenes personajes al límite, mientras retrata majestuosamente el paisaje de Hokkaido como brillante escenario.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=063eab3c2bd84910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12532929;"Kiko Veneno con la banda de Retumbe";"";"0";"0";"";"";"2025-01-30 00:00:00.0";"2025-01-30 23:59:00.0";"20:00";"Cantecitos nuevos y viejos, del Hambre al Veneno en un ratito de gloria. Kiko Veneno llega a Madrid, al Inverfest, con su banda, pletórica, engrasada y a punto, para traer temas de estreno y clásicos, cachitos de yerro y cromo, y brevitas con hielo. Una noche para encontrar candela y volar.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ef7a32fa9322910VgnVCM1000001d4a900aRCRD";"Inverfest 2025 en el Price";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c08bf7e6b322910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD";"Teatro Circo Price";"1";"RONDA";"ATOCHA";"35";"ARGANZUELA";"PALOS DE LA FRONTERA";"28012";"440722";"4473051";"40.40596936645757";"-3.698589986849812";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12597699;"Kukai Dantza";"Desde 28 euors. A la venta a partir del 1 de diciembre a las 11 horas";"0";"0";"";"08/03/2025";"2025-03-13 00:00:00.0";"2025-03-13 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa9f52df5d253910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12599809;"Kukai Dantza";"";"0";"0";"";"";"2025-03-16 00:00:00.0";"2025-03-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea426cf8c3363910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12599806;"Kukai Dantza";"";"0";"0";"";"";"2025-03-14 00:00:00.0";"2025-03-14 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d226cf8c3363910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12599807;"Kukai Dantza";"";"0";"0";"";"";"2025-03-15 00:00:00.0";"2025-03-15 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c326cf8c3363910VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD";"Centro Danza Matadero - CDM";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/DanzaBaile";""
12661483;"La americanización de Emily";"";"0";"0";"";"";"2025-02-05 00:00:00.0";"2025-02-05 23:59:00.0";"";"Segunda Guerra Mundial (1939-1945). Un rico y cobarde oficial de la Marina, que se mantiene alejado de la guerra en una base militar norteamericana, se enamora de una viuda inglesa. Esta historia de amor se ve amenazada cuando el oficial debe cumplir una peligrosa misión, previa al desembarco de Normandía.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c744b6a7be294910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12660357;"La bella y la bestia";"";"1";"0";"";"";"2025-02-16 00:00:00.0";"2025-02-16 23:59:00.0";"12:00";"Ciclo Vallefantásticas. Porque ningún hechizo puede con la amistad y la voluntad firme de querer ser mejor. Una verdadera lección de valores y respeto, con la colaboración especial de todo el menaje del castillo, en un espectáculo repleto de magia, humor y sorpresas, donde podréis cantar y bailar junto a Bella, Bestia, Lumière y Din-Dong. Una oportunidad única de disfrutar del teatro y vivir momentos inolvidables.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c1bb6a7be294910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural El Pozo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c0f16c17a87f610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)";"1";"AVENIDA";"GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443976";"4469457";"40.37381624358889";"-3.6599325731670977";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños"
12652461;"La caligrafía china ¡Celebramos el Año Nuevo Chino!";"";"1";"0";"";"";"2025-02-08 00:00:00.0";"2025-02-08 23:59:00.0";"11:00";"La escritura china tiene más de 3.000 años de historia. Posee una amplia riqueza de estilos, que son verdaderos trazos artísticos.  Apúntate a este taller de iniciación de escritura para introducirte en la apasionante cultura china de la mano de profesores expertos.  Lugar: Sala de talleres de Educación Ambiental y Cultural Maris Stella.  Edad recomendada: A partir de 6 años (menores acompañados con una persona adulta).   Imprescindible reserva previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce8cd58d22984910VgnVCM1000001d4a900aRCRD";"Año Nuevo Chino en Usera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1e9619f4e884910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"/usuario/Niños"
12652772;"La Carmen";"";"0";"0";"";"";"2025-02-20 00:00:00.0";"2025-02-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a67d58d22984910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12639255;"La Carpa Escultura";"";"1";"1";"L,M,X,J,V,S,D";"";"2025-01-11 00:00:00.0";"2025-01-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9651827054544910VgnVCM2000001f4a900aRCRD";"Del Caribe a España";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d39378d0f47e810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b44d7516db16c610VgnVCM2000001f4a900aRCRD";"Sala de Exposiciones Maruja Mallo (Retiro)";"1,4,5";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/Exposiciones";""
12661719;"La Casa de Bernarda Alba";"";"1";"0";"";"";"2025-02-21 00:00:00.0";"2025-02-21 23:59:00.0";"18:30";"La compañía aborda el montaje con mayor drama. La acción se desarrolla en un sanatorio de enfermas mentales, dónde el director del mismo decide montar una obra para las pacientes que allí residen, y elige La casa de Bernarda Alba y hacer su texto fielmente.  Edad recomendada : A partir de 14 años  Duración: 60 minutos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=736633d971394910VgnVCM1000001d4a900aRCRD";"Actividades del Centro Cultural Orcasur";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e7d2d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Orcasur (Usera)";"1";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"/contenido/actividades/TeatroPerformance";""
12645233;"La casa de los siete balcones";"";"1";"0";"";"";"2025-02-08 00:00:00.0";"2025-02-08 23:59:00.0";"19:00";"Compañía:. Medea Teatro  Sinopsis: Ramón, viudo de mayorazgo jugador y mujeriego, ha derrochado en poco tiempo la fortuna que le dejó su esposa.Genoveva, que parece vivir en un mundo de fantasía desde que su prometido se marchó a América, ha escondido monedas antiguas y joyas de la familia, para evitar que su cuñado las dilapide.Uriel, extraño adolescente, débil y enfermizo, intentará defender la tradición y el orgullo de la familia.   Duración: 70 minutos  Edad: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cb054b6aa464910VgnVCM1000001d4a900aRCRD";"Actividades en el Teatro Municipal Villa de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bf62d24e6f61910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD";"Teatro Municipal de Vallecas";"1";"CALLE";"PASO DE VILLAMANRIQUE";"3";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447122";"4469857";"40.37762362093048";"-3.6229095774784765";"/contenido/actividades/TeatroPerformance";""
12667510;"La chica de ayer. El musical";"";"1";"0";"";"";"2025-02-01 00:00:00.0";"2025-02-01 23:59:00.0";"17:30";"Una visión diferente de los años 80: todo el mundo tiene una historia que se quedó en el pasado.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5f81050085a4910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural el Madroño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63fd7ba8c0950710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"1";"CALLE";"VILLARDONDIEGO";"36";"VICALVARO";"CASCO H.VICALVARO";"28032";"448357";"4472920";"40.40529229274289";"-3.6086152959929514";"/contenido/actividades/Musica";""
12653984;"La ciudad imposible";"";"1";"0";"";"";"2025-02-22 00:00:00.0";"2025-02-22 23:59:00.0";"19:00";"Cía.: La chirigota de Madrid   Edad recomendada a partir de 14 años  ¡Prepárate para el Carnaval 2025! La Chirigota de Madrid regresa con una propuesta fresca y audaz que promete sacudir las calles de la capital. Este año, el grupo da un paso innovador con 'La Ciudad Imposible', una sátira mordaz sobre la vida urbana moderna vista a través de los ojos de nuestros incansables héroes del asfalto: los riders. Bajo la batuta de dos nuevos talentos en la autoría, guiados a distancia por el veterano maestro desde la soleada Málaga, la chirigota se sumerge en el frenético mundo de los repartidores a domicilio. ¿Te has preguntado alguna vez qué se esconde tras esa sonrisa cansada que te entrega tu pedido? Pues prepárate para descubrirlo entre risas y coplillas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd91f49722294910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Buero Vallejo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da1970db6da41910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"1";"CALLE";"BOLTAÑA";"27";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448023";"4477305";"40.44477474902185";"-3.6129105844633775";"/contenido/actividades/DanzaBaile";"/usuario/Familias"
12545417;"La construcción de Casa del Lector";"Acceso libre hasta completar aforo   ";"0";"1";"M,X,J,V,S,D";"";"2024-10-24 00:00:00.0";"2025-06-01 23:59:00.0";"";"Esta exposición recogerá las fases más destacadas del proyecto arquitectónico, de señalética e interiorismo que dio vida al Centro Internacional para el Desarrollo e Innovación de la Lectura - Casa del Lector.  ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab7ffa7acf152910VgnVCM1000001d4a900aRCRD";"Matadero, 100 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e00fa7acf152910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12642953;"La Danza y la Música India, y el Viaje a nuestro Ser";"";"1";"0";"";"";"2025-02-02 00:00:00.0";"2025-02-02 23:59:00.0";"19:00";"A.C. Sahaja yoga   Recomendada para todos los públicos  Cantos devocionales, danza clásica india y meditación en un evento único y gratuito que te hará bailar de alegría auténtica y disfrutar de la paz interior con la que todos podemos conectar. Una hora y media de un viaje en el que se hará un recorrido que conectará la música y la danza india con nuestras raíces espirituales, generando una atmósfera de alegría, y al mismo tiempo de paz, características de nuestro Ser, La Meditación Sahaja, apta para todas las edades y sin necesidad de conocimiento previo, está reconocida por la Unesco por el bienestar de la humanidad desde el año 2011.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7623d9181f54910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Antonio Machado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74f47a01d8641910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMAN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.420280457570335";"-3.621730741880216";"/contenido/actividades/DanzaBaile";"/usuario/Familias"
12549085;"La Diosa Razón";"";"0";"1";"M,X,J,V,S,D";"";"2025-04-22 00:00:00.0";"2025-05-04 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b7185f1bda62910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441472";"4475155";"40.4249721516942";"-3.689948085098791";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Mayores"
